Date;Closing_rate;Change;Turnover;Transactions
16.03.2005;43,5;-0,036121308;1970332;1162
17.03.2005;43,9;0,009153382;1229772;954
18.03.2005;44,8;0,020293819;1555904;669
21.03.2005;44,6;-0,00447428;981747;595
22.03.2005;46,1;0,033079091;2054263;914
23.03.2005;47,2;0,023580943;2175462;1229
24.03.2005;46,1;-0,023580943;1398500;797
29.03.2005;46,7;0,012931215;239204;332
30.03.2005;46,7;0;292377;391
31.03.2005;45,6;-0,023836448;2104724;958
01.04.2005;46,9;0,028109959;1593496;1019
04.04.2005;47,5;0,012712036;1369977;781
05.04.2005;48,3;0,01670185;1731588;1227
06.04.2005;49,3;0,02049252;1255616;718
07.04.2005;48,5;-0,016360283;928030;564
11.04.2005;47,2;-0,027169905;1553896;751
12.04.2005;47,4;0,004228336;267763;344
13.04.2005;47,4;0;525108;524
14.04.2005;46,5;-0,019169916;903994;633
15.04.2005;46,2;-0,006472515;365206;362
18.04.2005;45,3;-0,019672766;776262;609
19.04.2005;45,6;0,006600684;475452;420
20.04.2005;45,6;0;713944;628
21.04.2005;46,6;0,021692825;924646;453
22.04.2005;47,4;0,017021688;492006;570
25.04.2005;48;0,012578782;460809;455
26.04.2005;47,6;-0,00836825;668997;476
27.04.2005;46,5;-0,023380449;397484;366
28.04.2005;45,5;-0,021739987;765774;492
29.04.2005;45,7;0,004385972;403223;371
02.05.2005;46,3;0,013043663;207752;166
04.05.2005;44,7;-0,035168459;728042;692
05.05.2005;44,2;-0,011248713;1131575;849
06.05.2005;43,9;-0,006810469;1697792;1327
09.05.2005;43;-0,020714204;960483;585
10.05.2005;41,9;-0,025914289;1344815;810
11.05.2005;42,5;0,014218249;1004989;579
12.05.2005;42,8;0,007034027;1322086;523
13.05.2005;42;-0,018868484;1801984;498
16.05.2005;42,1;0,002378122;831940;428
17.05.2005;42,4;0,007100622;1244841;545
18.05.2005;43,7;0,03019974;1254828;761
19.05.2005;44,4;0,015891367;878160;696
20.05.2005;44,8;0,00896867;1253965;688
23.05.2005;44,9;0,002229655;727444;389
24.05.2005;44,2;-0,015713006;494795;329
25.05.2005;44,3;0,002259888;271830;238
27.05.2005;45,2;0,02011241;542978;474
30.05.2005;46,4;0,026202372;1240069;794
31.05.2005;46,2;-0,004319661;1430375;611
01.06.2005;45,5;-0,015267472;818580;561
02.06.2005;45,4;-0,002200221;1093079;613
03.06.2005;45,9;0,010953012;939856;541
06.06.2005;47,2;0,027928776;1512495;703
07.06.2005;46,5;-0,01494158;702661;583
08.06.2005;46;-0,010810916;358813;484
09.06.2005;45,9;-0,002176279;424757;358
10.06.2005;47,5;0,034264594;1795287;991
13.06.2005;48,1;0,012552466;967757;747
14.06.2005;48;-0,002081166;547373;596
15.06.2005;48,7;0,014478019;896379;601
16.06.2005;48,5;-0,004115232;295282;391
17.06.2005;49,2;0,014329826;505178;675
20.06.2005;49,5;0,006079046;680096;746
21.06.2005;49,8;0,006042314;615739;517
22.06.2005;50,3;0,009990093;671695;621
23.06.2005;50,4;0,001986098;719187;604
24.06.2005;49,6;-0,016000341;1057556;577
27.06.2005;49,8;0,00402415;532458;354
28.06.2005;49,8;0;1315379;650
29.06.2005;50;0,004008021;1359390;616
30.06.2005;50,4;0,00796817;697169;590
01.07.2005;51,1;0,013793322;981634;631
04.07.2005;52,4;0,025122094;824541;738
05.07.2005;51,5;-0,017324784;565768;635
06.07.2005;52,5;0,019231362;845334;544
07.07.2005;52;-0,009569451;1227629;786
08.07.2005;53,1;0,02093321;1202294;753
11.07.2005;52,2;-0,017094433;553024;649
12.07.2005;52,9;0,013320844;1247801;554
13.07.2005;53,5;0,011278315;820530;659
14.07.2005;53,9;0,007448824;802640;499
15.07.2005;52,8;-0,020619287;755607;567
18.07.2005;52,4;-0,007604599;484644;400
19.07.2005;53;0,011385322;1076778;715
20.07.2005;53,3;0,005644418;1000499;510
21.07.2005;51,9;-0,026617541;484789;598
22.07.2005;51,6;-0,005797118;764193;696
25.07.2005;52,8;0,022989518;723317;496
26.07.2005;53,6;0,015037877;840275;704
27.07.2005;54;0,007434978;806481;650
28.07.2005;53,5;-0,009302393;1088774;840
29.07.2005;54,1;0,011152532;887162;741
01.08.2005;54,5;0,007366516;490798;451
02.08.2005;56,4;0,034268457;1015768;975
03.08.2005;55,4;-0,017889565;840457;651
04.08.2005;55,8;0,007194276;1325172;688
05.08.2005;56;0,003577821;468949;414
08.08.2005;56,5;0,008888947;987635;582
09.08.2005;55,6;-0,016057437;788328;549
10.08.2005;54,5;-0,0199825;426822;611
11.08.2005;54,5;0;594422;443
12.08.2005;53,3;-0,02226437;674568;524
16.08.2005;54,9;0,029577017;1287293;783
17.08.2005;54,5;-0,007312647;418136;410
18.08.2005;53;-0,027908788;797019;701
19.08.2005;52,7;-0,005676458;649256;640
22.08.2005;53,4;0,01319529;519130;452
23.08.2005;53;-0,007518832;768618;466
24.08.2005;53;0;1816050;550
25.08.2005;52,5;-0,009478744;489866;509
26.08.2005;53,1;0,011363759;831100;512
29.08.2005;54,1;0,018657258;449057;538
30.08.2005;54,4;0,005529968;797499;597
31.08.2005;56,2;0,032552603;1779178;957
01.09.2005;59,5;0,057059556;2846497;1618
02.09.2005;60,9;0,023256862;4272917;2151
05.09.2005;59,4;-0,024938948;1393060;903
06.09.2005;59,7;0,005037794;734895;541
07.09.2005;58;-0,02888901;827641;759
08.09.2005;57,7;-0,005185837;1142475;684
09.09.2005;58,5;0,013769581;1227203;751
12.09.2005;60;0,025317808;1512918;979
13.09.2005;60;0;1677991;1002
14.09.2005;61,5;0,024692613;927721;718
15.09.2005;63,1;0,025683595;1896299;1391
16.09.2005;62,5;-0,009554213;1175071;1138
19.09.2005;63,9;0,022152805;1969927;1125
20.09.2005;63,4;-0,0078555;1598581;1479
21.09.2005;63,9;0,0078555;1218798;803
22.09.2005;66;0,032335381;1370787;1177
23.09.2005;64,9;-0,016807118;1164272;894
26.09.2005;65,5;0,009202519;1540681;1324
27.09.2005;67;0,022642477;1218602;1365
28.09.2005;66,7;-0,004487666;1290640;1191
29.09.2005;66,3;-0,006015056;1115226;1018
30.09.2005;66,8;0,007513183;1302975;968
03.10.2005;69;0,032403424;1227848;1304
04.10.2005;69;0;1149076;1088
05.10.2005;66;-0,044451763;1619369;1482
06.10.2005;63,2;-0,043350441;2668389;1940
07.10.2005;62,8;-0,006349228;1132549;963
10.10.2005;63,2;0,006349228;498777;627
11.10.2005;64,9;0,026543323;874552;732
12.10.2005;64,5;-0,0061824;571461;605
13.10.2005;60,6;-0,062370331;1257830;1657
14.10.2005;60;-0,009950331;2636635;1619
17.10.2005;60,7;0,011599136;2117829;1212
18.10.2005;62,3;0,026017728;1533736;1279
19.10.2005;60,5;-0,029318061;2742078;1661
20.10.2005;61,1;0,009868501;1097199;1121
21.10.2005;59,6;-0,024856292;1221109;1212
24.10.2005;58,9;-0,011814483;891623;1017
25.10.2005;59,8;0,01516457;586475;676
26.10.2005;58,9;-0,01516457;1459429;1460
27.10.2005;57;-0,032789823;1118235;1248
28.10.2005;57;0;1102085;1100
31.10.2005;58,7;0,029388459;603254;903
02.11.2005;60,1;0,023570115;1450444;1367
03.11.2005;61,4;0,021399994;1463214;1380
04.11.2005;61,5;0,00162734;751230;999
07.11.2005;60,2;-0,021364822;1118263;986
08.11.2005;60;-0,00332779;851293;687
09.11.2005;60,4;0,006644543;445490;431
10.11.2005;59,6;-0,013333531;950841;1154
14.11.2005;57,8;-0,030666798;1415824;1975
15.11.2005;57,2;-0,010434877;1234460;1476
16.11.2005;58;0,013889112;889453;1113
17.11.2005;60,5;0,042200354;1669606;1570
18.11.2005;59,5;-0,016667052;691833;1088
21.11.2005;58;-0,025533302;1763436;1582
22.11.2005;57,4;-0,010398707;769368;1036
23.11.2005;58,6;0,020690393;471151;716
24.11.2005;58,8;0,003407158;657561;931
25.11.2005;59,5;0,011834458;555347;749
28.11.2005;61;0,024897552;980563;1587
29.11.2005;60,3;-0,01154176;983951;956
30.11.2005;60;-0,004987542;653334;559
01.12.2005;60,3;0,004987542;683814;635
02.12.2005;62;0,027802281;2069901;1689
05.12.2005;62,1;0,001611604;907858;1152
06.12.2005;61,4;-0,011336154;1121132;948
07.12.2005;62;0,00972455;408280;546
08.12.2005;61,2;-0,012987196;396721;637
09.12.2005;61,7;0,008136741;330327;727
12.12.2005;62;0,004850454;363440;534
13.12.2005;61;-0,016260521;672086;716
14.12.2005;62,5;0,024292693;1095511;933
15.12.2005;62,4;-0,001601281;974733;1016
16.12.2005;61,9;-0,008045096;1678366;1003
19.12.2005;60,7;-0,019576482;1381667;1222
20.12.2005;61,6;0,014718172;1276268;1273
21.12.2005;60,1;-0,024652029;1352195;1206
22.12.2005;61;0,014864023;542537;568
23.12.2005;61,8;0,0130295;248600;551
27.12.2005;62,7;0,014458083;391918;619
28.12.2005;61,6;-0,017699577;629166;696
29.12.2005;62,9;0,020884293;623556;847
30.12.2005;62,7;-0,003184716;629335;612
02.01.2006;63,5;0,012678458;509458;689
03.01.2006;66,1;0,040128841;1343048;1739
04.01.2006;68,2;0,031275818;1406753;1406
05.01.2006;67,1;-0,016260521;1340464;1609
06.01.2006;68,2;0,016260521;1102586;1230
09.01.2006;69,3;0,016000341;1916119;1662
10.01.2006;67,5;-0,026317308;1463399;1276
11.01.2006;67,8;0,004434597;1753441;1051
12.01.2006;66,4;-0,020865138;2391463;1889
13.01.2006;64,5;-0,029031833;1049148;1452
16.01.2006;64,7;0,003095978;1188800;1003
17.01.2006;63,9;-0,01244184;1591936;1423
18.01.2006;63;-0,014184635;1221893;1174
19.01.2006;65,4;0,037387532;1194502;1327
20.01.2006;65,4;0;849063;1318
23.01.2006;65;-0,006134989;1275337;1230
24.01.2006;66,3;0,019802627;1662019;1483
25.01.2006;66,4;0,001507159;1174016;1323
26.01.2006;64;-0,036813973;778294;1471
27.01.2006;64,3;0,004676548;915495;969
30.01.2006;64,9;0,009287992;791688;1217
31.01.2006;63,8;-0,017094433;859754;1020
01.02.2006;64,3;0,007806441;693565;707
02.02.2006;63,6;-0,010946161;575049;621
03.02.2006;61,6;-0,0319516;1449428;1552
06.02.2006;62,5;0,014504686;716486;642
07.02.2006;63,3;0,012718772;764457;764
08.02.2006;62,2;-0,017530329;864805;669
09.02.2006;62,7;0,008006448;782961;725
10.02.2006;61;-0,027487583;654934;899
13.02.2006;59,9;-0,018197359;1209174;1041
14.02.2006;60;0,001668057;641400;769
15.02.2006;61,1;0,018167304;813793;809
16.02.2006;59,6;-0,024856292;447518;670
17.02.2006;62,7;0,050705874;842964;1284
20.02.2006;64,8;0,032944156;978500;1496
21.02.2006;63,1;-0,026584834;1062355;1067
22.02.2006;63;-0,001586043;1134672;749
23.02.2006;62,8;-0,003179653;779323;850
24.02.2006;64;0,01892801;623222;659
27.02.2006;64,2;0,003120127;740100;850
28.02.2006;58,5;-0,092976456;2709813;3638
01.03.2006;60,3;0,030305349;2494367;1580
02.03.2006;59,7;-0,010000083;1178688;1174
03.03.2006;60;0,005012542;846311;874
06.03.2006;59,4;-0,010050336;480396;653
07.03.2006;57,2;-0,037740328;1524403;1735
08.03.2006;54,3;-0,052029671;1960525;2186
09.03.2006;54,9;0,010989122;1496604;1464
10.03.2006;55,5;0,010869672;2869312;1410
13.03.2006;56,5;0,017857617;1964424;1065
14.03.2006;55,9;-0,010676258;1361970;790
15.03.2006;57,4;0,026479923;1382129;1354
16.03.2006;59,9;0,042632202;1009106;1180
17.03.2006;59,6;-0,005020931;2258133;1566
20.03.2006;58;-0,027212564;756542;979
21.03.2006;57,4;-0,010398707;863790;1039
22.03.2006;57,9;0,008673081;418128;606
23.03.2006;58;0,001725626;321728;569
24.03.2006;58,4;0,006872879;795228;764
27.03.2006;58,7;0,005123837;381845;390
28.03.2006;57,2;-0,025885828;507180;661
29.03.2006;57,2;0;851721;1043
30.03.2006;58;0,013889112;919822;841
31.03.2006;58,9;0,01539808;492286;684
03.04.2006;60,1;0,020168751;1118319;1124
04.04.2006;59,8;-0,005004181;563932;595
05.04.2006;60;0,003338901;1562478;791
06.04.2006;62;0,032789823;1151192;1365
07.04.2006;64,5;0,039530839;2179210;2390
10.04.2006;65,5;0,015384919;2028224;1606
11.04.2006;64,5;-0,015384919;1254588;1092
12.04.2006;64,3;-0,003105593;897198;827
13.04.2006;64,6;0,00465478;1230585;947
18.04.2006;66,1;0,022954336;1471360;1270
19.04.2006;64,7;-0,021407545;1516763;1543
20.04.2006;65,4;0,010761057;3040028;1128
21.04.2006;65,5;0,001527884;1063530;1083
24.04.2006;67;0,022642477;1046949;1268
25.04.2006;66,7;-0,004487666;1023970;783
26.04.2006;66,3;-0,006015056;806000;651
27.04.2006;63,8;-0,038436707;1208949;1390
28.04.2006;64;0,003129893;674632;649
02.05.2006;63;-0,015748357;868326;808
04.05.2006;63,4;0,006329135;1409728;1051
05.05.2006;64,5;0,017201362;1280008;960
08.05.2006;64,7;0,003095978;639425;628
09.05.2006;62,8;-0,029806128;836844;760
10.05.2006;61,5;-0,020917899;1231696;1167
11.05.2006;63;0,024097552;809804;777
12.05.2006;60,5;-0,040491361;1420877;1682
15.05.2006;59;-0,025105921;1031212;1577
16.05.2006;59,5;0,008438869;1122871;1178
17.05.2006;58;-0,025533302;1089478;1147
18.05.2006;56,7;-0,0226688;1600869;1467
19.05.2006;55,5;-0,02139119;2217880;1644
22.05.2006;52;-0,065139302;2707987;1792
23.05.2006;53,5;0,028437935;3274601;2119
24.05.2006;52,5;-0,018868484;2687472;2164
25.05.2006;53;0,009478744;1387424;1347
26.05.2006;53,5;0,00938974;1953974;2054
29.05.2006;54,8;0,02400854;986179;1555
30.05.2006;54,3;-0,009165967;1288994;788
31.05.2006;53,8;-0,00925076;1338514;989
01.06.2006;53,7;-0,001860466;1470185;736
02.06.2006;55,6;0,0347702;1344836;1512
05.06.2006;55,4;-0,003603608;590429;1241
06.06.2006;53,4;-0,036768848;790434;1368
07.06.2006;52,7;-0,01319529;1522145;1271
08.06.2006;50,8;-0,036719101;2428468;2457
09.06.2006;49,7;-0,021891421;1337052;1482
12.06.2006;49;-0,014184635;1307158;1149
13.06.2006;46;-0,063178902;4938249;2748
14.06.2006;44,5;-0,033152207;2312511;1828
16.06.2006;44,7;0,004484312;2229621;1963
19.06.2006;48,3;0,077458059;2026362;1801
20.06.2006;47,4;-0,018809332;1788270;1567
21.06.2006;46,4;-0,021322769;958087;1373
22.06.2006;47,1;0,014973542;2219225;1442
23.06.2006;47,7;0,012658397;1911225;710
26.06.2006;49;0,0268889;800735;771
27.06.2006;52,4;0,067086293;2104925;1947
28.06.2006;53,4;0,018904155;1226235;1302
29.06.2006;52;-0,026567027;1320813;1471
30.06.2006;53;0,019048195;2200306;1563
03.07.2006;53;0;668187;761
04.07.2006;54,2;0,022388995;1086592;870
05.07.2006;54,2;0;991062;925
06.07.2006;56;0,032670782;1314176;1448
07.07.2006;58,1;0,036813973;1600890;2140
10.07.2006;58;-0,001722653;1164804;1716
11.07.2006;57,4;-0,010398707;1433037;1548
12.07.2006;56;-0,024692613;1504356;2305
13.07.2006;54,7;-0,023487981;983325;1870
14.07.2006;55,6;0,016319492;1104050;1659
17.07.2006;55;-0,010850016;911683;1144
18.07.2006;54,7;-0,005469476;758314;812
19.07.2006;54,7;0;894836;1429
20.07.2006;55,5;0,014519311;1109330;1478
21.07.2006;55,5;0;668658;944
24.07.2006;56,6;0,019625964;716488;1018
25.07.2006;57,1;0,008795131;1039947;992
26.07.2006;58,2;0,019081238;1136071;1270
27.07.2006;61;0,046988509;1301663;2102
28.07.2006;60,6;-0,006578971;904536;1496
31.07.2006;60,6;0;600806;1214
01.08.2006;58;-0,043851883;2436874;1548
02.08.2006;56,2;-0,031526254;1241267;1840
03.08.2006;53,6;-0,047367689;1281817;2152
04.08.2006;54,1;0,009285118;2105934;1927
07.08.2006;53,1;-0,018657258;706763;1321
08.08.2006;53,1;0;773704;1010
09.08.2006;54,9;0,03333642;2172719;2176
10.08.2006;53,6;-0,02396428;1182375;1449
11.08.2006;52,6;-0,018832948;1895260;2105
14.08.2006;53,3;0,013220211;625416;898
16.08.2006;53;-0,005644418;1276236;952
17.08.2006;53;0;1342267;870
18.08.2006;54;0,018692133;1363577;1230
21.08.2006;53,6;-0,007434978;656936;592
22.08.2006;54,2;0,01113184;594666;634
23.08.2006;54;-0,003696862;462608;393
24.08.2006;52,7;-0,024368591;778642;797
25.08.2006;51,3;-0,026924703;971214;1621
28.08.2006;51;-0,005865119;369595;693
29.08.2006;51,9;0,017493157;928409;905
30.08.2006;52,7;0,015296665;1148648;1020
31.08.2006;51,4;-0,024977283;1028821;1161
01.09.2006;51,45;0,00097229;548605;663
04.09.2006;53;0,029681451;1235734;1114
05.09.2006;52,5;-0,009478744;752924;847
06.09.2006;51,95;-0,010531452;496172;1023
07.09.2006;50,3;-0,03227664;1062741;2171
08.09.2006;50;-0,005982072;627925;1097
11.09.2006;47,65;-0,048140375;1565928;2394
12.09.2006;48,5;0,017681168;1794585;1674
13.09.2006;49,7;0,024441135;2083931;1728
14.09.2006;49;-0,014184635;1863653;958
15.09.2006;48,85;-0,00306592;1365067;1590
18.09.2006;49,35;0,010183387;1509342;998
19.09.2006;49,5;0,003034904;1316766;836
20.09.2006;49,3;-0,004048589;741024;830
21.09.2006;48,5;-0,016360283;729552;810
22.09.2006;48,5;0;1692495;1083
25.09.2006;48,35;-0,003097576;885286;861
26.09.2006;48,15;-0,004145084;773122;762
27.09.2006;48,2;0,001037883;1745560;1010
28.09.2006;48,75;0,011346176;1634743;1089
29.09.2006;49;0,005115101;2241390;735
02.10.2006;48,89;-0,002247422;1146892;854
03.10.2006;48,15;-0,015251738;1348167;1286
04.10.2006;48,4;0,005178675;851118;769
05.10.2006;49,3;0,018424267;1306670;1155
06.10.2006;49,47;0,003442344;366624;740
09.10.2006;50,6;0,022585151;575727;1083
10.10.2006;50,65;0,000987654;2114780;1752
11.10.2006;50,5;-0,002965894;1626963;1069
12.10.2006;49,67;-0,016572207;1990233;1201
13.10.2006;48,64;-0,020954891;2920143;2189
16.10.2006;48,17;-0,009709817;1348519;1286
17.10.2006;48,3;0,00269514;944330;1159
18.10.2006;49,25;0,019477807;2055985;1604
19.10.2006;48,8;-0,009179055;1091574;828
20.10.2006;47,9;-0,018614808;1422890;1499
23.10.2006;46,71;-0,02515723;692934;1555
24.10.2006;47,69;0,020763458;897404;1178
25.10.2006;47,66;-0,000629261;1015947;838
26.10.2006;48,68;0,021175796;1790723;1544
27.10.2006;48,3;-0,007836707;1353777;973
30.10.2006;48,2;-0,00207254;626056;777
31.10.2006;48;-0,00415801;845164;852
02.11.2006;46,8;-0,025317808;910960;1390
03.11.2006;46,8;0;747980;895
06.11.2006;47,7;0,019048195;821406;1003
07.11.2006;47,2;-0,010537505;1657820;1259
08.11.2006;47,19;-0,000211887;1190941;1269
09.11.2006;49,59;0,049607195;6820508;4236
10.11.2006;49,85;0,005229296;2388941;2110
13.11.2006;49;-0,017198198;1345517;1301
14.11.2006;48,5;-0,0102565;1075159;992
15.11.2006;47,88;-0,012865917;1640189;932
16.11.2006;49,2;0,027195743;1192416;1234
17.11.2006;48,65;-0,011241815;266065;668
20.11.2006;49,2;0,011241815;1002868;1328
21.11.2006;49,9;0,014127379;520922;718
22.11.2006;50,3;0,007984074;1141393;1257
23.11.2006;49,55;-0,015022816;571368;800
24.11.2006;49,7;0,003022672;1382196;750
27.11.2006;50;0,006018072;2395180;1132
28.11.2006;49,66;-0,006823225;832891;810
29.11.2006;51,8;0,042190369;2462430;1553
30.11.2006;51,8;0;1882370;1395
01.12.2006;51,7;-0,001932368;1583596;1157
04.12.2006;52,3;0,01153859;668548;989
05.12.2006;52,25;-0,00095648;974674;1309
06.12.2006;52,3;0,00095648;421274;781
07.12.2006;51,8;-0,009606222;824206;1111
08.12.2006;50,95;-0,01654539;810418;989
11.12.2006;51,05;0,001960785;996453;887
12.12.2006;51,7;0,012652237;764603;859
13.12.2006;50,5;-0,023484445;1032151;935
14.12.2006;50,7;0,003952574;1802323;1265
15.12.2006;51;0,005899722;2185296;2430
18.12.2006;50,6;-0,007874056;810109;1147
19.12.2006;49,1;-0,030092541;1314707;1411
20.12.2006;48,7;-0,008180005;971261;1345
21.12.2006;47,7;-0,020747632;1343026;1476
22.12.2006;47,09;-0,012870734;832125;1456
27.12.2006;47,9;0,01705484;392071;602
28.12.2006;47,7;-0,004184107;316652;607
29.12.2006;47,7;0;958962;739
02.01.2007;49,7;0,041073535;493186;818
03.01.2007;50;0,006018072;1377928;1064
04.01.2007;49,19;-0,016332655;1263243;867
05.01.2007;48;-0,02448934;1598549;1470
08.01.2007;47,55;-0,009419222;1553272;1475
09.01.2007;47,29;-0,005482932;1738101;990
10.01.2007;46,38;-0,019430525;2066361;1329
11.01.2007;47,1;0,015404669;850158;984
12.01.2007;47,65;0,011609629;1619301;1212
15.01.2007;49,1;0,029976405;1601525;1061
16.01.2007;48,56;-0,011058888;1820177;1044
17.01.2007;46,8;-0,036916944;1641805;1868
18.01.2007;48,02;0,025734388;1797493;1913
19.01.2007;47,3;-0,015107295;1755498;1452
22.01.2007;47,56;0,005481776;1445724;1720
23.01.2007;48;0,009208939;1137452;1016
24.01.2007;47,95;-0,00104221;816424;1054
25.01.2007;47;-0,0200112;1241040;1335
26.01.2007;46,7;-0,006403437;921961;1201
29.01.2007;46,65;-0,001071237;855834;966
30.01.2007;46,2;-0,009693129;974311;1116
31.01.2007;46,96;0,016316377;967260;1122
01.02.2007;47,5;0,011433536;772234;1117
02.02.2007;47,2;-0,006335818;761339;1000
05.02.2007;47,2;0;713928;798
06.02.2007;48,2;0,020965128;1848025;1501
07.02.2007;48,2;0;1082395;941
08.02.2007;46,7;-0,031614856;692692;960
09.02.2007;47,5;0,016985546;1298341;967
12.02.2007;45,75;-0,037537919;1025516;985
13.02.2007;47,73;0,042368339;401789;757
14.02.2007;46,8;-0,019676928;646219;816
15.02.2007;46,99;0,00405161;952777;1209
16.02.2007;46,41;-0,01241986;274233;444
19.02.2007;46,7;0,006229211;513755;717
20.02.2007;45,25;-0,031541495;663639;1520
21.02.2007;45,9;0,014262447;489570;820
22.02.2007;47;0,023682485;783708;1122
23.02.2007;47,51;0,010792613;1035772;1200
26.02.2007;46,7;-0,017196051;595454;996
27.02.2007;44,2;-0,055019376;1447993;2350
28.02.2007;43,75;-0,010233176;2181433;1875
01.03.2007;43,3;-0,010338978;3263888;3212
02.03.2007;42,8;-0,011614532;2357454;1747
05.03.2007;42,5;-0,007034027;1895153;2115
06.03.2007;43,95;0,033548548;1379708;1577
07.03.2007;44;0,00113701;1681092;1542
08.03.2007;46;0,044451763;1456496;1574
09.03.2007;45,35;-0,01423122;1336594;1056
12.03.2007;45,1;-0,00552793;984464;935
13.03.2007;43,82;-0,028791912;1485434;1899
14.03.2007;44,8;0,022117805;951482;1092
15.03.2007;44;-0,018018506;1006448;1365
16.03.2007;44,8;0,018018506;1813837;1648
19.03.2007;44,69;-0,002458376;1033925;844
20.03.2007;44;-0,015560129;959166;866
21.03.2007;43,55;-0,010279931;1233510;1042
22.03.2007;44,98;0,032308243;1435431;1444
23.03.2007;45,46;0,010614872;1283743;810
26.03.2007;45,6;0,003074898;975445;996
27.03.2007;46,5;0,019544596;1817896;1466
28.03.2007;46,91;0,00877856;2463694;1778
29.03.2007;47,7;0,016700526;2117803;1139
30.03.2007;48;0,006269613;1792498;1682
02.04.2007;46,6;-0,02960047;710237;1005
03.04.2007;47;0,008547061;1263558;1065
04.04.2007;46,05;-0,020419839;1465883;1052
05.04.2007;46;-0,001086366;652815;749
10.04.2007;45,7;-0,006543099;1269423;1170
11.04.2007;46,79;0,023571207;1939897;1612
12.04.2007;47,5;0,015060206;2577458;2224
13.04.2007;49,5;0,041242959;2606686;2359
16.04.2007;49,5;0;2624610;2024
17.04.2007;48,8;-0,014242357;2005396;1130
18.04.2007;48,7;-0,002051283;1178564;928
19.04.2007;47,8;-0,018653391;405460;731
20.04.2007;47,5;-0,006295928;1421471;927
23.04.2007;47,6;0,00210305;609395;710
24.04.2007;46,85;-0,015881753;1224947;876
25.04.2007;45,6;-0,027043292;1350144;1390
26.04.2007;45,75;0,003284075;1292675;1370
27.04.2007;45,75;0;1296376;768
30.04.2007;45,69;-0,001312336;409493;451
02.05.2007;45,6;-0,001971739;970739;545
04.05.2007;45,75;0,003284075;972659;835
07.05.2007;46,89;0,024612641;514107;799
08.05.2007;47,3;0,008705862;1189396;1000
09.05.2007;47,6;0,006322466;484934;651
10.05.2007;47,48;-0,002524191;1410191;851
11.05.2007;48,49;0,021049021;1641032;1110
14.05.2007;49,05;0,011482595;933210;1177
15.05.2007;47,78;-0,026233044;1078317;1278
16.05.2007;47,5;-0,005877431;1525360;802
17.05.2007;47,1;-0,00845671;920251;655
18.05.2007;47,3;0,004237294;636549;493
21.05.2007;48,89;0,033062581;1364171;1033
22.05.2007;49,59;0,014216324;964469;926
23.05.2007;48,99;-0,012173005;846942;556
24.05.2007;49,35;0,00732157;714331;560
25.05.2007;49,02;-0,006709388;1004237;728
28.05.2007;49,13;0,002241468;312479;369
29.05.2007;49;-0,002649548;629055;566
30.05.2007;48,1;-0,018538121;532548;436
31.05.2007;48,99;0,018334019;1404122;1180
01.06.2007;50,5;0,030357141;1311490;1258
04.06.2007;51,1;0,011811161;3111586;1542
05.06.2007;52,3;0,023211874;2661133;2137
06.06.2007;52,4;0,00191022;1162259;810
08.06.2007;53,7;0,02450641;2317520;1301
11.06.2007;53,75;0,000930665;1333837;1100
12.06.2007;51,4;-0,044705495;1208416;816
13.06.2007;52,5;0,021174997;1778082;965
14.06.2007;53;0,009478744;1528141;1434
15.06.2007;53,95;0,017765778;1860215;1480
18.06.2007;53,9;-0,000927214;924171;1059
19.06.2007;53,5;-0,007448824;1846959;723
20.06.2007;52,9;-0,011278315;970143;687
21.06.2007;51,7;-0,022945557;658561;713
22.06.2007;54,2;0,047223127;2237530;1041
25.06.2007;55,9;0,030883472;1327032;1410
26.06.2007;56,8;0,015971946;1625469;1488
27.06.2007;54,1;-0,04870214;714130;735
28.06.2007;55,95;0,033624249;925478;790
29.06.2007;55;-0,01712525;734546;559
02.07.2007;54,5;-0,009132484;454460;430
03.07.2007;57,2;0,048353197;1777348;1173
04.07.2007;57,45;0,004361106;659666;869
05.07.2007;56,8;-0,011378679;997190;602
06.07.2007;58;0,020906685;2695577;2296
09.07.2007;59,7;0,02888901;1818774;1523
10.07.2007;57,5;-0,037547073;1089101;982
11.07.2007;57,1;-0,006980831;1415679;902
12.07.2007;57,4;0,005240187;1421807;1366
13.07.2007;59,5;0,035932009;3232557;1364
16.07.2007;60;0,00836825;1468806;1340
17.07.2007;58,25;-0,02960047;3144733;949
18.07.2007;56,8;-0,025207767;905834;835
19.07.2007;58;0,020906685;2555044;938
20.07.2007;56,5;-0,026202372;2467018;864
23.07.2007;58,3;0,031361455;1830680;1016
24.07.2007;57,8;-0,008613318;2631867;961
25.07.2007;57,2;-0,010434877;3200802;1012
26.07.2007;56;-0,021202208;2081184;1431
27.07.2007;55,7;-0,005371544;1410730;1016
30.07.2007;55,55;-0,002696631;1179368;941
31.07.2007;55,15;-0,00722677;1100168;700
01.08.2007;54,2;-0,017375837;863010;814
02.08.2007;54,85;0,011921278;872240;656
03.08.2007;54;-0,01561814;1428082;837
06.08.2007;54,5;0,009216655;1089799;899
07.08.2007;54;-0,009216655;449266;510
08.08.2007;54,95;0,017439634;775654;378
09.08.2007;53,7;-0,023010679;1519715;597
10.08.2007;53;-0,013121088;1197951;843
13.08.2007;55;0,037041272;581016;620
14.08.2007;54,35;-0,011888572;484001;493
16.08.2007;51,8;-0,048054464;3118351;1245
